8011	1	37.93	-103.08	1541.05	50	1.828095627	12016	0.59	0.12
8013	1	40.09	-105.4	751.72	50	0.9601154	3328	0.57	0.12
8025	1	38.32	-103.79	800.31	50	1.712431849	280	0.59	0.12
8069	1	40.66	-105.48	2633.5	50	0.936025227	11495	0.57	0.12
8075	1	40.73	-103.09	1844.86	50	1.385956677	72042	0.59	0.12
8095	1	40.59	-102.35	687.72	50	1.517766331	136049	0.59	0.12
8101	1	38.17	-104.49	2397.74	50	3.394064358	17974	0.59	0.12
8123	1	40.56	-104.38	4021.66	50	1.844072487	210814	0.59	0.12
8125	1	40	-102.42	2368.94	50	1.973183162	316260	0.55	0.12
20013	1	39.83	-95.57	571.98	40	2.182512048	189229	0.59	0.12
20013	1	39.83	-95.57	571.98	50	2.182512048	189322	0.59	0.12
20043	1	39.79	-95.15	397.09	40	2.178327098	145213	0.59	0.12
20043	1	39.79	-95.15	397.09	50	2.178327098	145285	0.59	0.12
20047	1	37.88	-99.3	622.06	40	1.32266956	4156	0.60	0.12
20047	1	37.88	-99.3	622.06	50	1.32266956	4236	0.60	0.12
20063	1	38.92	-100.49	1071.53	50	0.974727106	69645	0.54	0.12
20069	1	37.74	-100.45	869.37	50	1.294821942	44060	0.58	0.12
20081	1	37.56	-100.88	577.72	40	2.269344581	177066	0.59	0.12
20081	1	37.56	-100.88	577.72	50	2.265882671	176055	0.59	0.12
20085	1	39.41	-95.79	657.86	40	1.34487726	27556	0.59	0.12
20085	1	39.41	-95.79	657.86	50	1.34487726	27556	0.59	0.12
20097	1	37.56	-99.29	722.65	40	1.361939242	6620	0.60	0.12
20097	1	37.56	-99.29	722.65	50	1.348998272	33124	0.59	0.12
20117	1	39.78	-96.52	904.26	40	1.400428147	26968	0.59	0.12
20117	1	39.78	-96.52	904.26	50	1.400428147	27430	0.59	0.12
20119	1	37.24	-100.36	979.74	40	2.431407324	186791	0.58	0.12
20119	1	37.24	-100.36	979.74	50	2.429010255	186489	0.58	0.12
20131	1	39.79	-96.01	719.29	40	1.755152778	24270	0.59	0.12
20131	1	39.79	-96.01	719.29	50	1.755152778	25810	0.59	0.12
20157	1	39.83	-97.65	720.26	40	1.69958876	9055	0.60	0.12
20157	1	39.83	-97.65	720.26	50	1.272580362	73409	0.59	0.12
20175	1	37.18	-100.85	640.5	40	1.896297568	109936	0.59	0.12
20175	1	37.18	-100.85	640.5	50	1.893241218	109421	0.59	0.12
20177	1	39.04	-95.76	556.29	50	0.895975009	2349	0.59	0.12
20179	1	39.35	-100.44	896.65	50	1.009387732	114441	0.53	0.12
20185	1	38.04	-98.72	794.64	50	1.051000029	17970	0.60	0.12
20187	1	37.57	-101.79	680.06	40	2.01400252	32082	0.59	0.12
20187	1	37.57	-101.79	680.06	50	2.01400252	31882	0.59	0.12
20189	1	37.2	-101.32	727.55	40	2.255756313	154656	0.59	0.12
20189	1	37.2	-101.32	727.55	50	2.252381678	153819	0.59	0.12
31001	1	40.52	-98.5	564.19	40	1.378576715	218880	0.52	0.12
31001	1	40.52	-98.5	564.19	50	1.406708945	236515	0.52	0.12
31003	1	42.18	-98.06	858.44	40	2.489454095	411054	0.59	0.12
31003	1	42.18	-98.06	858.44	50	2.49084667	412937	0.59	0.12
31011	1	41.71	-98.07	687.2	40	1.909612796	214698	0.59	0.12
31011	1	41.71	-98.07	687.2	50	1.910295161	214910	0.59	0.12
31013	1	42.22	-103.09	1077.9	50	0.533318982	11582	0.57	0.12
31015	1	42.89	-98.77	544.59	40	1.653672249	24824	0.59	0.12
31015	1	42.89	-98.77	544.59	50	1.660488679	24709	0.59	0.12
31017	1	42.35	-99.92	1225.12	40	2.682913638	84479	0.59	0.12
31017	1	42.35	-99.92	1225.12	50	2.682815414	84913	0.59	0.12
31019	1	40.86	-99.07	975.31	40	1.965189074	281295	0.53	0.12
31019	1	40.86	-99.07	975.31	50	1.964972928	277331	0.53	0.12
31021	1	41.85	-96.34	497.05	40	2.643145476	307559	0.59	0.12
