8011	1	37.93	-103.08	1541.05	50	0.004349497	29	0.43	0.12
8013	1	40.09	-105.4	751.72	50	0.515688548	1788	0.55	0.12
8025	1	38.32	-103.79	800.31	50	0.002771701	0	0.42	0.12
8069	1	40.66	-105.48	2633.5	50	0.418518481	5140	0.55	0.12
8075	1	40.73	-103.09	1844.86	50	0.593635304	30857	0.51	0.12
8095	1	40.59	-102.35	687.72	50	0.721984371	64717	0.51	0.12
8101	1	38.17	-104.49	2397.74	50	0.015793496	84	0.45	0.12
8123	1	40.56	-104.38	4021.66	50	0.266833988	30504	0.53	0.12
8125	1	40	-102.42	2368.94	50	0.459823421	73700	0.47	0.12
20013	1	39.83	-95.57	571.98	40	2.181718398	189160	0.59	0.12
20013	1	39.83	-95.57	571.98	50	2.181718398	189253	0.59	0.12
20043	1	39.79	-95.15	397.09	40	2.091401946	139419	0.57	0.12
20043	1	39.79	-95.15	397.09	50	2.091401946	139487	0.57	0.12
20047	1	37.88	-99.3	622.06	40	1.095904424	3444	0.50	0.12
20047	1	37.88	-99.3	622.06	50	1.095904424	3509	0.50	0.12
20063	1	38.92	-100.49	1071.53	50	0.559397366	39970	0.43	0.12
20069	1	37.74	-100.45	869.37	50	0.003807282	130	0.42	0.12
20081	1	37.56	-100.88	577.72	40	0.05115941	3992	0.45	0.12
20081	1	37.56	-100.88	577.72	50	0.056335064	4377	0.45	0.12
20085	1	39.41	-95.79	657.86	40	1.304399022	26727	0.58	0.12
20085	1	39.41	-95.79	657.86	50	1.304399022	26727	0.58	0.12
20097	1	37.56	-99.29	722.65	40	1.111875997	5404	0.49	0.12
20097	1	37.56	-99.29	722.65	50	0.175262093	4303	0.49	0.12
20117	1	39.78	-96.52	904.26	40	1.388693075	26742	0.59	0.12
20117	1	39.78	-96.52	904.26	50	1.388693075	27200	0.59	0.12
20119	1	37.24	-100.36	979.74	40	0.068783202	5284	0.46	0.12
20119	1	37.24	-100.36	979.74	50	0.074130852	5691	0.46	0.12
20131	1	39.79	-96.01	719.29	40	1.767854607	24446	0.59	0.12
20131	1	39.79	-96.01	719.29	50	1.767854607	25996	0.59	0.12
20157	1	39.83	-97.65	720.26	40	1.597662812	8512	0.56	0.12
20157	1	39.83	-97.65	720.26	50	0.385306697	22227	0.55	0.12
20175	1	37.18	-100.85	640.5	40	0.257469357	14927	0.46	0.12
20175	1	37.18	-100.85	640.5	50	0.262048448	15145	0.46	0.12
20177	1	39.04	-95.76	556.29	50	0.856097052	2245	0.56	0.12
20179	1	39.35	-100.44	896.65	50	0.645091183	73138	0.42	0.12
20185	1	38.04	-98.72	794.64	50	0.898850645	15369	0.51	0.12
20187	1	37.57	-101.79	680.06	40	0.003980432	63	0.42	0.12
20187	1	37.57	-101.79	680.06	50	0.003980432	63	0.42	0.12
20189	1	37.2	-101.32	727.55	40	0.018095595	1241	0.44	0.12
20189	1	37.2	-101.32	727.55	50	0.02405862	1643	0.44	0.12
31001	1	40.52	-98.5	564.19	40	0.548641762	87109	0.50	0.12
31001	1	40.52	-98.5	564.19	50	0.589884733	99179	0.50	0.12
31003	1	42.18	-98.06	858.44	40	1.30318709	215180	0.50	0.12
31003	1	42.18	-98.06	858.44	50	1.316585871	218266	0.50	0.12
31011	1	41.71	-98.07	687.2	40	0.228497689	25690	0.50	0.12
31011	1	41.71	-98.07	687.2	50	0.244231906	27476	0.50	0.12
31013	1	42.22	-103.09	1077.9	50	0.006452419	140	0.46	0.12
31015	1	42.89	-98.77	544.59	40	0.282543176	4241	0.51	0.12
31015	1	42.89	-98.77	544.59	50	0.326086654	4852	0.51	0.12
31017	1	42.35	-99.92	1225.12	40	0.171393816	5397	0.51	0.12
31017	1	42.35	-99.92	1225.12	50	0.199671628	6320	0.51	0.12
31019	1	40.86	-99.07	975.31	40	0.552558594	79093	0.47	0.12
31019	1	40.86	-99.07	975.31	50	0.552043638	77914	0.47	0.12
31021	1	41.85	-96.34	497.05	40	0.839898263	97732	0.54	0.12
31021	1	41.85	-96.34	497.05	50	0.828638054	104654	0.54	0.12
31023	1	41.23	-97.13	584.51	40	0.840412567	115114	0.53	0.12
31023	1	41.23	-97.13	584.51	50	0.814022094	116150	0.53	0.12
31025	1	40.91	-96.14	566.27	40	1.917551989	171165	0.56	0.12
31025	1	40.91	-96.14	566.27	50	1.674595529	207688	0.56	0.12
31027	1	42.6	-97.26	745.82	40	1.357000643	175360	0.51	0.12
31027	1	42.6	-97.26	745.82	50	1.373559402	178123	0.51	0.12
31029	1	40.53	-101.69	897.61	40	0.493733107	71301	0.45	0.12
31029	1	40.53	-101.69	897.61	50	0.507189846	73412	0.45	0.12
31035	1	40.52	-98.05	573.49	40	0.333401706	51535	0.53	0.12
31035	1	40.52	-98.05	573.49	50	0.343063847	52494	0.53	0.12
31037	1	41.57	-97.09	418.56	40	1.358599361	107331	0.53	0.12
31037	1	41.57	-97.09	418.56	50	1.377820982	108959	0.53	0.12
31039	1	41.92	-96.79	574.57	40	0.941055465	98439	0.53	0.12
31039	1	41.92	-96.79	574.57	50	0.962845103	100539	0.53	0.12
31041	1	41.39	-99.73	2575.95	40	0.442958511	66311	0.48	0.12
31041	1	41.39	-99.73	2575.95	50	0.442526837	65231	0.48	0.12
31043	1	42.39	-96.56	267.3	40	1.346228287	82890	0.53	0.12
31043	1	42.39	-96.56	267.3	50	1.320266633	83354	0.53	0.12
31047	1	40.87	-99.82	1019.29	40	0.113670628	20036	0.47	0.12
