8011	1	37.93	-103.08	1541.05	50	0.009026784	59	0.45	0.12
8013	1	40.09	-105.4	751.72	50	0.052220885	181	0.49	0.12
8025	1	38.32	-103.79	800.31	50	0.005104903	1	0.43	0.12
8069	1	40.66	-105.48	2633.5	50	0.078694264	966	0.49	0.12
8075	1	40.73	-103.09	1844.86	50	0.573640039	29818	0.50	0.12
8095	1	40.59	-102.35	687.72	50	0.706107034	63294	0.50	0.12
8101	1	38.17	-104.49	2397.74	50	0.025038778	133	0.46	0.12
8123	1	40.56	-104.38	4021.66	50	0.101180495	11567	0.50	0.12
8125	1	40	-102.42	2368.94	50	0.474645937	76076	0.47	0.12
20013	1	39.83	-95.57	571.98	40	1.957109301	169686	0.52	0.12
20013	1	39.83	-95.57	571.98	50	1.957109301	169770	0.52	0.12
20043	1	39.79	-95.15	397.09	40	1.97415825	131603	0.53	0.12
20043	1	39.79	-95.15	397.09	50	1.97415825	131667	0.53	0.12
20047	1	37.88	-99.3	622.06	40	1.172437431	3684	0.53	0.12
20047	1	37.88	-99.3	622.06	50	1.172437431	3755	0.53	0.12
20063	1	38.92	-100.49	1071.53	50	0.601799079	42999	0.45	0.12
20069	1	37.74	-100.45	869.37	50	0.017942788	611	0.47	0.12
20081	1	37.56	-100.88	577.72	40	0.060697355	4736	0.47	0.12
20081	1	37.56	-100.88	577.72	50	0.066150458	5140	0.47	0.12
20085	1	39.41	-95.79	657.86	40	1.203359532	24656	0.53	0.12
20085	1	39.41	-95.79	657.86	50	1.203359532	24656	0.53	0.12
20097	1	37.56	-99.29	722.65	40	1.140116315	5541	0.50	0.12
20097	1	37.56	-99.29	722.65	50	0.185198047	4547	0.50	0.12
20117	1	39.78	-96.52	904.26	40	1.248424366	24041	0.53	0.12
20117	1	39.78	-96.52	904.26	50	1.248424366	24452	0.53	0.12
20119	1	37.24	-100.36	979.74	40	0.104708324	8044	0.49	0.12
20119	1	37.24	-100.36	979.74	50	0.110434927	8479	0.49	0.12
20131	1	39.79	-96.01	719.29	40	1.584155905	21906	0.53	0.12
20131	1	39.79	-96.01	719.29	50	1.584155905	23295	0.53	0.12
20157	1	39.83	-97.65	720.26	40	1.500313463	7993	0.53	0.12
20157	1	39.83	-97.65	720.26	50	0.162112548	9352	0.52	0.12
20175	1	37.18	-100.85	640.5	40	0.282496906	16377	0.48	0.12
20175	1	37.18	-100.85	640.5	50	0.287342378	16607	0.48	0.12
20177	1	39.04	-95.76	556.29	50	0.773723333	2029	0.51	0.12
20179	1	39.35	-100.44	896.65	50	0.713773251	80925	0.46	0.12
20185	1	38.04	-98.72	794.64	50	0.902118975	15425	0.51	0.12
20187	1	37.57	-101.79	680.06	40	0.016430285	262	0.46	0.12
20187	1	37.57	-101.79	680.06	50	0.016430285	260	0.46	0.12
20189	1	37.2	-101.32	727.55	40	0.024211372	1660	0.46	0.12
20189	1	37.2	-101.32	727.55	50	0.030468146	2081	0.46	0.12
31001	1	40.52	-98.5	564.19	40	0.466514735	74070	0.49	0.12
31001	1	40.52	-98.5	564.19	50	0.508610787	85514	0.49	0.12
31003	1	42.18	-98.06	858.44	40	1.47204001	243061	0.54	0.12
31003	1	42.18	-98.06	858.44	50	1.485678741	246298	0.54	0.12
31011	1	41.71	-98.07	687.2	40	0.350134141	39366	0.53	0.12
31011	1	41.71	-98.07	687.2	50	0.36601316	41177	0.53	0.12
31013	1	42.22	-103.09	1077.9	50	0.015006012	326	0.48	0.12
31015	1	42.89	-98.77	544.59	40	0.307594591	4617	0.52	0.12
31015	1	42.89	-98.77	544.59	50	0.351209623	5226	0.52	0.12
31017	1	42.35	-99.92	1225.12	40	0.221022112	6959	0.52	0.12
31017	1	42.35	-99.92	1225.12	50	0.249667502	7902	0.52	0.12
31019	1	40.86	-99.07	975.31	40	0.836912115	119795	0.48	0.12
31019	1	40.86	-99.07	975.31	50	0.836435989	118052	0.48	0.12
