8011	1	37.93	-103.08	1541.05	50	1.77	11634	0.588598651	0.12244898
8013	1	40.09	-105.4	751.72	50	1.68	5824	0.583148744	0.12244898
8025	1	38.32	-103.79	800.31	50	1.55	253	0.586975275	0.12244898
8069	1	40.66	-105.48	2633.5	50	1.5	18421	0.586627408	0.12244898
8075	1	40.73	-103.09	1844.86	50	1.36	70693	0.592889004	0.12244898
8095	1	40.59	-102.35	687.72	50	1.51	135353	0.593352826	0.12244898
8101	1	38.17	-104.49	2397.74	50	2.76	14616	0.583844477	0.12244898
8123	1	40.56	-104.38	4021.66	50	2.07	236642	0.589874161	0.12244898
8125	1	40	-102.42	2368.94	50	1.74	278886	0.548478058	0.12244898
20013	1	39.83	-95.57	571.98	40	2.22	192479	0.595903846	0.12244898
20013	1	39.83	-95.57	571.98	50	2.22	192574	0.595903846	0.12244898
20043	1	39.79	-95.15	397.09	40	2.2	146658	0.594744291	0.12244898
20043	1	39.79	-95.15	397.09	50	2.2	146730	0.594744291	0.12244898
20047	1	37.88	-99.3	622.06	40	1.3	4085	0.588598651	0.12244898
20047	1	37.88	-99.3	622.06	50	1.3	4163	0.588598651	0.12244898
20063	1	38.92	-100.49	1071.53	50	0.96	68593	0.537230377	0.12244898
20069	1	37.74	-100.45	869.37	50	0.9	30625	0.571553197	0.12244898
20081	1	37.56	-100.88	577.72	40	1.51	117818	0.577698837	0.12244898
20081	1	37.56	-100.88	577.72	50	1.51	117324	0.577814792	0.12244898
20085	1	39.41	-95.79	657.86	40	1.35	27661	0.596019801	0.12244898
20085	1	39.41	-95.79	657.86	50	1.35	27661	0.596019801	0.12244898
20097	1	37.56	-99.29	722.65	40	1.34	6513	0.588018874	0.12244898
20097	1	37.56	-99.29	722.65	50	0.99	24309	0.581525367	0.12244898
20117	1	39.78	-96.52	904.26	40	1.41	27152	0.596019801	0.12244898
20117	1	39.78	-96.52	904.26	50	1.41	27617	0.596019801	0.12244898
20119	1	37.24	-100.36	979.74	40	1.82	139820	0.578046703	0.12244898
20119	1	37.24	-100.36	979.74	50	1.82	139732	0.578162659	0.12244898
20131	1	39.79	-96.01	719.29	40	1.79	24752	0.595903846	0.12244898
20131	1	39.79	-96.01	719.29	50	1.79	26322	0.595903846	0.12244898
20157	1	39.83	-97.65	720.26	40	1.7	9057	0.596019801	0.12244898
20157	1	39.83	-97.65	720.26	50	1.24	71530	0.590337983	0.12244898
20175	1	37.18	-100.85	640.5	40	1.35	78265	0.580597724	0.12244898
20175	1	37.18	-100.85	640.5	50	1.35	78024	0.580597724	0.12244898
20177	1	39.04	-95.76	556.29	50	0.91	2386	0.596019801	0.12244898
20179	1	39.35	-100.44	896.65	50	1.08	122447	0.539085664	0.12244898
20185	1	38.04	-98.72	794.64	50	1.05	17953	0.590106072	0.12244898
20187	1	37.57	-101.79	680.06	40	1.36	21664	0.578278614	0.12244898
20187	1	37.57	-101.79	680.06	50	1.36	21529	0.578278614	0.12244898
20189	1	37.2	-101.32	727.55	40	1.57	107640	0.578974347	0.12244898
20189	1	37.2	-101.32	727.55	50	1.57	107218	0.578974347	0.12244898
31001	1	40.52	-98.5	564.19	40	2.86	454090	0.558102362	0.12244898
31001	1	40.52	-98.5	564.19	50	2.86	480861	0.557754495	0.12244898
31003	1	42.18	-98.06	858.44	40	2.57	424354	0.593584737	0.12244898
31003	1	42.18	-98.06	858.44	50	2.57	426059	0.593700692	0.12244898
31011	1	41.71	-98.07	687.2	40	1.97	221487	0.590569894	0.12244898
31011	1	41.71	-98.07	687.2	50	1.97	221627	0.590569894	0.12244898
31013	1	42.22	-103.09	1077.9	50	0.92	19979	0.589758206	0.12244898
31015	1	42.89	-98.77	544.59	40	1.87	28071	0.59068585	0.12244898
31015	1	42.89	-98.77	544.59	50	1.87	27827	0.590801805	0.12244898
31017	1	42.35	-99.92	1225.12	40	2.68	84387	0.589990117	0.12244898
31017	1	42.35	-99.92	1225.12	50	2.68	84824	0.590106072	0.12244898
31019	1	40.86	-99.07	975.31	40	2.76	395063	0.556015163	0.12244898
31019	1	40.86	-99.07	975.31	50	2.76	389539	0.556015163	0.12244898
31021	1	41.85	-96.34	497.05	40	2.24	260649	0.5822211	0.12244898
31021	1	41.85	-96.34	497.05	50	2.2	277853	0.5822211	0.12244898
31023	1	41.23	-97.13	584.51	40	2.13	291752	0.592309226	0.12244898
31023	1	41.23	-97.13	584.51	50	2.11	301069	0.592193271	0.12244898
31025	1	40.91	-96.14	566.27	40	2.06	183880	0.596019801	0.12244898
31025	1	40.91	-96.14	566.27	50	1.95	241845	0.595440024	0.12244898
31027	1	42.6	-97.26	745.82	40	2.43	314020	0.593932603	0.12244898
31027	1	42.6	-97.26	745.82	50	2.43	315122	0.593932603	0.12244898
31029	1	40.53	-101.69	897.61	40	1.96	283049	0.548362102	0.12244898
31029	1	40.53	-101.69	897.61	50	1.96	283694	0.548014236	0.12244898
31035	1	40.52	-98.05	573.49	40	2.59	400346	0.590106072	0.12244898
31035	1	40.52	-98.05	573.49	50	2.59	396309	0.590106072	0.12244898
31037	1	41.57	-97.09	418.56	40	2.24	176962	0.59323687	0.12244898
31037	1	41.57	-97.09	418.56	50	2.25	177931	0.59323687	0.12244898
31039	1	41.92	-96.79	574.57	40	2.27	237452	0.585235942	0.12244898
31039	1	41.92	-96.79	574.57	50	2.28	238074	0.585235942	0.12244898
31041	1	41.39	-99.73	2575.95	40	2.58	386226	0.555783252	0.12244898
31041	1	41.39	-99.73	2575.95	50	2.58	380308	0.555783252	0.12244898
31043	1	42.39	-96.56	267.3	40	2.19	134842	0.593932603	0.12244898
31043	1	42.39	-96.56	267.3	50	2.17	137002	0.593816647	0.12244898
31047	1	40.87	-99.82	1019.29	40	2.81	495300	0.555435386	0.12244898
31047	1	40.87	-99.82	1019.29	50	2.81	493582	0.555203475	0.12244898
