8011	1	37.93	-103.08	1541.05	50	1.748197181	11491	0.59	0.12
8013	1	40.09	-105.4	751.72	50	1.406425598	4876	0.58	0.12
8025	1	38.32	-103.79	800.31	50	1.660372636	271	0.59	0.12
8069	1	40.66	-105.48	2633.5	50	1.182235927	14519	0.58	0.12
8075	1	40.73	-103.09	1844.86	50	1.029292902	53503	0.58	0.12
8095	1	40.59	-102.35	687.72	50	1.324835293	118755	0.59	0.12
8101	1	38.17	-104.49	2397.74	50	3.414928975	18084	0.59	0.12
8123	1	40.56	-104.38	4021.66	50	1.776676572	203109	0.58	0.12
8125	1	40	-102.42	2368.94	50	1.494012384	239459	0.55	0.12
20013	1	39.83	-95.57	571.98	40	2.165777175	187778	0.58	0.12
20013	1	39.83	-95.57	571.98	50	2.165777175	187870	0.58	0.12
20043	1	39.79	-95.15	397.09	40	2.171545207	144761	0.59	0.12
20043	1	39.79	-95.15	397.09	50	2.171545207	144832	0.59	0.12
20047	1	37.88	-99.3	622.06	40	1.287628274	4046	0.58	0.12
20047	1	37.88	-99.3	622.06	50	1.287628274	4123	0.58	0.12
20063	1	38.92	-100.49	1071.53	50	0.82930766	59255	0.54	0.12
20069	1	37.74	-100.45	869.37	50	1.772126261	60302	0.59	0.12
20081	1	37.56	-100.88	577.72	40	2.272062366	177278	0.59	0.12
20081	1	37.56	-100.88	577.72	50	2.268575122	176264	0.59	0.12
20085	1	39.41	-95.79	657.86	40	1.343168692	27521	0.59	0.12
20085	1	39.41	-95.79	657.86	50	1.343168692	27521	0.59	0.12
20097	1	37.56	-99.29	722.65	40	1.298509955	6311	0.57	0.12
20097	1	37.56	-99.29	722.65	50	0.610676859	14995	0.56	0.12
20117	1	39.78	-96.52	904.26	40	1.342106794	25845	0.57	0.12
20117	1	39.78	-96.52	904.26	50	1.342106794	26287	0.57	0.12
20119	1	37.24	-100.36	979.74	40	1.841391826	141463	0.58	0.12
20119	1	37.24	-100.36	979.74	50	1.841267232	141365	0.58	0.12
20131	1	39.79	-96.01	719.29	40	1.712583884	23681	0.57	0.12
20131	1	39.79	-96.01	719.29	50	1.712583884	25184	0.57	0.12
20157	1	39.83	-97.65	720.26	40	1.644113146	8759	0.58	0.12
20157	1	39.83	-97.65	720.26	50	0.614050309	35422	0.57	0.12
20175	1	37.18	-100.85	640.5	40	1.662126353	96360	0.59	0.12
20175	1	37.18	-100.85	640.5	50	1.660376214	95962	0.59	0.12
20177	1	39.04	-95.76	556.29	50	0.906379559	2377	0.60	0.12
20179	1	39.35	-100.44	896.65	50	1.007654637	114245	0.54	0.12
20185	1	38.04	-98.72	794.64	50	1.016357032	17378	0.57	0.12
20187	1	37.57	-101.79	680.06	40	1.68078481	26774	0.58	0.12
20187	1	37.57	-101.79	680.06	50	1.68078481	26607	0.58	0.12
20189	1	37.2	-101.32	727.55	40	1.911380674	131045	0.58	0.12
20189	1	37.2	-101.32	727.55	50	1.909680373	130415	0.58	0.12
31001	1	40.52	-98.5	564.19	40	2.002105721	317880	0.55	0.12
31001	1	40.52	-98.5	564.19	50	2.018847146	339435	0.55	0.12
31003	1	42.18	-98.06	858.44	40	1.839210881	303687	0.57	0.12
31003	1	42.18	-98.06	858.44	50	1.849114224	306549	0.57	0.12
31011	1	41.71	-98.07	687.2	40	1.019833196	114660	0.57	0.12
31011	1	41.71	-98.07	687.2	50	1.02962368	115834	0.57	0.12
31013	1	42.22	-103.09	1077.9	50	0.687942539	14940	0.58	0.12
31015	1	42.89	-98.77	544.59	40	0.660560384	9916	0.56	0.12
31015	1	42.89	-98.77	544.59	50	0.696786732	10369	0.56	0.12
31017	1	42.35	-99.92	1225.12	40	0.876535798	27600	0.56	0.12
31017	1	42.35	-99.92	1225.12	50	0.898699076	28444	0.56	0.12
31019	1	40.86	-99.07	975.31	40	2.829013723	404942	0.55	0.12
31019	1	40.86	-99.07	975.31	50	2.82902626	399281	0.55	0.12
31021	1	41.85	-96.34	497.05	40	2.432015331	282992	0.59	0.12
31021	1	41.85	-96.34	497.05	50	2.388032298	301601	0.59	0.12
31023	1	41.23	-97.13	584.51	40	2.071663333	283761	0.59	0.12
31023	1	41.23	-97.13	584.51	50	2.051506804	292723	0.59	0.12
31025	1	40.91	-96.14	566.27	40	2.050854894	183064	0.60	0.12
31025	1	40.91	-96.14	566.27	50	1.962005801	243334	0.60	0.12
31027	1	42.6	-97.26	745.82	40	1.619481942	209280	0.56	0.12
31027	1	42.6	-97.26	745.82	50	1.634372041	211945	0.56	0.12
31029	1	40.53	-101.69	897.61	40	1.289957086	186286	0.53	0.12
31029	1	40.53	-101.69	897.61	50	1.297197244	187759	0.53	0.12
31035	1	40.52	-98.05	573.49	40	1.637173232	253064	0.57	0.12
31035	1	40.52	-98.05	573.49	50	1.641462881	251169	0.57	0.12
31037	1	41.57	-97.09	418.56	40	1.984528808	156780	0.58	0.12
31037	1	41.57	-97.09	418.56	50	1.998071039	158008	0.58	0.12
31039	1	41.92	-96.79	574.57	40	2.032841256	212644	0.58	0.12
31039	1	41.92	-96.79	574.57	50	2.045351855	213572	0.58	0.12
31041	1	41.39	-99.73	2575.95	40	2.037759696	305053	0.55	0.12
31041	1	41.39	-99.73	2575.95	50	2.037643684	300361	0.55	0.12
31043	1	42.39	-96.56	267.3	40	1.649378484	101555	0.57	0.12
31043	1	42.39	-96.56	267.3	50	1.624154601	102540	0.57	0.12
31047	1	40.87	-99.82	1019.29	40	1.791389097	315756	0.54	0.12
31047	1	40.87	-99.82	1019.29	50	1.800982951	316346	0.54	0.12
31051	1	42.49	-96.86	482.72	40	1.640993354	171720	0.56	0.12
31051	1	42.49	-96.86	482.72	50	1.648455124	173986	0.56	0.12
31053	1	41.58	-96.65	543.93	40	2.528289203	232238	0.59	0.12
31053	1	41.58	-96.65	543.93	50	2.116315698	284236	0.59	0.12
31055	1	41.3	-96.15	339.64	40	1.945975103	49875	0.58	0.12
31055	1	41.3	-96.15	339.64	50	1.94878021	50279	0.58	0.12
31057	1	40.18	-101.68	920.97	40	1.878757707	46822	0.53	0.12
31057	1	40.18	-101.68	920.97	50	0.982897374	87448	0.54	0.12
31059	1	40.53	-97.6	576.61	40	2.247117498	373538	0.58	0.12
31059	1	40.53	-97.6	576.61	50	2.252821717	372995	0.58	0.12
31061	1	40.18	-98.96	576.08	40	1.955423376	148408	0.55	0.12
31061	1	40.18	-98.96	576.08	50	1.970270514	154137	0.55	0.12
31063	1	40.53	-100.41	980.19	40	2.42309647	215808	0.53	0.12
31063	1	40.53	-100.41	980.19	50	2.399143021	214275	0.53	0.12
31065	1	40.19	-99.91	720.58	40	1.520036209	107590	0.54	0.12
31065	1	40.19	-99.91	720.58	50	1.426975316	154078	0.54	0.12
31067	1	40.26	-96.68	860.02	40	1.923970341	155556	0.59	0.12
31067	1	40.26	-96.68	860.02	50	1.375744758	172413	0.58	0.12
31073	1	40.51	-99.82	462.71	40	2.827833794	181364	0.54	0.12
31073	1	40.51	-99.82	462.71	50	2.824800293	180626	0.54	0.12
31077	1	41.57	-98.53	570.64	40	1.523811418	105077	0.57	0.12
31077	1	41.57	-98.53	570.64	50	1.535992524	105894	0.57	0.12
31079	1	40.87	-98.5	552.26	40	2.199645787	327180	0.55	0.12
31079	1	40.87	-98.5	552.26	50	2.017304	349462	0.55	0.12
31081	1	40.88	-98.02	546.8	40	1.684955329	303546	0.57	0.12
31081	1	40.88	-98.02	546.8	50	1.696347978	305425	0.57	0.12
31083	1	40.18	-99.4	574.16	40	2.547452562	195336	0.54	0.12
31083	1	40.18	-99.4	574.16	50	2.544523694	195588	0.54	0.12
31085	1	40.54	-101.06	713.39	40	1.715667869	33497	0.52	0.12
31085	1	40.54	-101.06	713.39	50	0.800785513	57299	0.53	0.12
31089	1	42.46	-98.78	2417.63	40	1.522977388	196540	0.57	0.12
31089	1	42.46	-98.78	2417.63	50	1.530804238	198325	0.57	0.12
